Date and Time,input_4
2020-04-09 14:00:29+02:00,17.878
2020-04-09 14:00:59+02:00,19.354
2020-04-09 14:01:29+02:00,17.174
2020-04-09 14:01:59+02:00,19.114
2020-04-09 14:02:30+02:00,17.705
2020-04-09 14:03:00+02:00,17.759
2020-04-09 14:03:30+02:00,19.847
2020-04-09 14:04:00+02:00,18.123
2020-04-09 14:04:30+02:00,18.614
2020-04-09 14:05:00+02:00,16.66
2020-04-09 14:05:30+02:00,19.955
2020-04-09 14:06:00+02:00,17.759
2020-04-09 14:06:30+02:00,17.599
2020-04-09 14:07:00+02:00,18.198
2020-04-09 14:07:30+02:00,18.748
2020-04-09 14:08:00+02:00,17.498
2020-04-09 14:08:30+02:00,18.94
2020-04-09 14:09:00+02:00,19.727
2020-04-09 14:09:30+02:00,19.177
2020-04-09 14:10:00+02:00,17.81
2020-04-09 14:10:30+02:00,19.436
2020-04-09 14:11:00+02:00,18.182
2020-04-09 14:11:30+02:00,18.788
2020-04-09 14:12:00+02:00,16.19
2020-04-09 14:12:30+02:00,17.539
2020-04-09 14:13:00+02:00,19.2
2020-04-09 14:13:30+02:00,19.942
2020-04-09 14:14:00+02:00,18.622
2020-04-09 14:14:30+02:00,17.55
2020-04-09 14:15:00+02:00,18.653
2020-04-09 14:15:30+02:00,19.356
2020-04-09 14:16:01+02:00,16.407
2020-04-09 14:16:31+02:00,18.621
2020-04-09 14:17:02+02:00,17.5
2020-04-09 14:17:32+02:00,19.296
2020-04-09 14:18:02+02:00,19.837
2020-04-09 14:18:32+02:00,18.658
2020-04-09 14:19:02+02:00,18.609
2020-04-09 14:19:32+02:00,18.186
2020-04-09 14:20:02+02:00,18.277
2020-04-09 14:20:32+02:00,18.331
2020-04-09 14:21:02+02:00,18.672
2020-04-09 14:21:32+02:00,18.9
2020-04-09 14:22:02+02:00,17.759
2020-04-09 14:22:32+02:00,19.923
2020-04-09 14:23:02+02:00,19.39
2020-04-09 14:23:32+02:00,19.79
2020-04-09 14:24:02+02:00,19.271
2020-04-09 14:24:32+02:00,18.295
2020-04-09 14:25:02+02:00,17.42
2020-04-09 14:25:32+02:00,17.473
2020-04-09 14:26:02+02:00,19.399
2020-04-09 14:26:32+02:00,19.949
2020-04-09 14:27:02+02:00,16.185
2020-04-09 14:27:32+02:00,19.802
2020-04-09 14:28:03+02:00,18.386
2020-04-09 14:28:33+02:00,19.805
2020-04-09 14:29:03+02:00,16.93
2020-04-09 14:29:33+02:00,16.26
2020-04-09 14:30:03+02:00,18.916
2020-04-09 14:30:33+02:00,18.127
2020-04-09 14:31:03+02:00,16.411
2020-04-09 14:31:34+02:00,16.865
2020-04-09 14:32:04+02:00,18.526
2020-04-09 14:32:34+02:00,18.706
2020-04-09 14:33:04+02:00,19.731
2020-04-09 14:33:34+02:00,16.09
2020-04-09 14:34:04+02:00,17.825
2020-04-09 14:34:34+02:00,18.657
2020-04-09 14:35:04+02:00,18.85
2020-04-09 14:35:34+02:00,17.065
2020-04-09 14:36:04+02:00,17.882
2020-04-09 14:36:34+02:00,16.205
2020-04-09 14:37:04+02:00,17.605
2020-04-09 14:37:34+02:00,17.897
2020-04-09 14:38:04+02:00,18.404
2020-04-09 14:38:34+02:00,17.532
2020-04-09 14:39:04+02:00,17.996
2020-04-09 14:39:34+02:00,16.397
2020-04-09 14:40:04+02:00,16.238
2020-04-09 14:40:34+02:00,17.659
2020-04-09 14:41:04+02:00,16.875
2020-04-09 14:41:34+02:00,17.431
2020-04-09 14:42:04+02:00,18.235
2020-04-09 14:42:34+02:00,17.762
2020-04-09 14:43:04+02:00,17.285
2020-04-09 14:43:34+02:00,18.962
2020-04-09 14:44:04+02:00,19.545
2020-04-09 14:44:34+02:00,17.359
2020-04-09 14:45:04+02:00,16.646
2020-04-09 14:45:34+02:00,17.648
2020-04-09 14:46:04+02:00,17.201
2020-04-09 14:46:35+02:00,18.254
2020-04-09 14:47:05+02:00,18.748
2020-04-09 14:47:35+02:00,17.746
2020-04-09 14:48:05+02:00,18.116
2020-04-09 14:48:35+02:00,17.071
2020-04-09 14:49:05+02:00,19.752
2020-04-09 14:49:35+02:00,18.016
2020-04-09 14:50:05+02:00,19.469
2020-04-09 14:50:35+02:00,19.198
2020-04-09 14:51:05+02:00,19.076
2020-04-09 14:51:35+02:00,16.3
2020-04-09 14:52:05+02:00,18.969
2020-04-09 14:52:35+02:00,19.55
2020-04-09 14:53:06+02:00,16.596
2020-04-09 14:53:36+02:00,16.644
2020-04-09 14:54:06+02:00,18.89
2020-04-09 14:54:36+02:00,17.084
2020-04-09 14:55:06+02:00,17.228
