Date and Time,input_2,in_2_calculated
2020-04-12 22:53:04+02:00,8.96,20.0
2020-04-12 22:56:04+02:00,11.333,20.0
2020-04-12 22:59:04+02:00,9.333,25.333
2020-04-12 23:02:04+02:00,10.499,26.499
2020-04-12 23:05:05+02:00,11.486,27.486
2020-04-12 23:08:05+02:00,11.862,27.862
2020-04-12 23:11:05+02:00,11.919,27.919
2020-04-12 23:14:05+02:00,9.188,25.188
2020-04-12 23:17:05+02:00,8.884,24.884
2020-04-12 23:20:06+02:00,8.313,24.313
2020-04-12 23:23:06+02:00,11.209,27.209
2020-04-12 23:26:06+02:00,10.429,26.429
2020-04-12 23:29:06+02:00,11.626,27.626
2020-04-12 23:32:06+02:00,9.756,25.756
2020-04-12 23:35:07+02:00,8.054,24.054
2020-04-12 23:38:07+02:00,10.723,26.723
2020-04-12 23:41:07+02:00,11.562,27.562
2020-04-12 23:44:07+02:00,9.532,25.532
2020-04-12 23:47:07+02:00,11.179,27.179
2020-04-12 23:50:09+02:00,8.115,24.115
2020-04-12 23:53:09+02:00,10.854,26.854
2020-04-12 23:56:09+02:00,11.415,27.415
2020-04-12 23:59:09+02:00,11.371,27.371
2020-04-13 00:02:09+02:00,11.109,27.109
2020-04-13 00:05:10+02:00,8.471,24.471
2020-04-13 00:08:10+02:00,8.936,24.936
2020-04-13 00:11:10+02:00,10.685,26.685
2020-04-13 00:14:55+02:00,11.981,27.981
2020-04-13 00:17:56+02:00,10.558,26.558
2020-04-13 00:20:56+02:00,11.205,22.2516
2020-04-13 00:23:56+02:00,11.023,22.1947
2020-04-13 00:26:56+02:00,9.766,21.8019
2020-04-13 00:29:56+02:00,9.079,21.5872
2020-04-13 00:32:57+02:00,9.045,21.5766
2020-04-13 00:35:57+02:00,9.288,21.6525
2020-04-13 00:38:57+02:00,10.717,22.0991
2020-04-13 00:41:57+02:00,9.3,21.6562
2020-04-13 00:44:57+02:00,11.369,22.3028
2020-04-13 00:47:58+02:00,10.771,22.1159
2020-04-13 00:50:58+02:00,9.384,21.6825
2020-04-13 00:53:58+02:00,8.31,21.3469
2020-04-13 00:56:59+02:00,9.374,21.6794
2020-04-13 01:00:00+02:00,10.577,22.0553
2020-04-13 01:03:00+02:00,10.299,21.9684
2020-04-13 01:06:00+02:00,10.88,22.15
2020-04-13 01:09:01+02:00,10.072,21.8975
2020-04-13 01:12:01+02:00,10.933,22.1666
2020-04-13 01:15:02+02:00,8.017,21.2553
2020-04-13 01:18:02+02:00,8.748,21.4837
2020-04-13 01:21:02+02:00,10.516,22.0362
2020-04-13 01:24:02+02:00,9.199,21.6247
2020-04-13 01:27:02+02:00,8.643,21.4509
2020-04-13 01:30:03+02:00,10.638,22.0744
2020-04-13 01:33:03+02:00,9.182,21.6194
2020-04-13 01:36:03+02:00,8.11,21.2844
2020-04-13 01:39:03+02:00,9.931,21.8534
2020-04-13 01:42:03+02:00,10.434,22.0106
2020-04-13 01:45:04+02:00,10.184,21.9325
2020-04-13 01:48:04+02:00,8.559,21.4247
2020-04-13 01:51:04+02:00,11.62,22.3813
2020-04-13 01:54:04+02:00,9.462,21.7069
2020-04-13 01:57:04+02:00,8.855,21.5172
2020-04-13 02:02:59+02:00,10.498,22.0306
2020-04-13 02:05:59+02:00,9.681,21.7753
2020-04-13 02:08:59+02:00,8.231,21.3222
2020-04-13 02:12:00+02:00,10.734,22.1044
2020-04-13 02:15:00+02:00,10.636,22.0737
2020-04-13 02:18:00+02:00,8.509,21.4091
2020-04-13 02:21:00+02:00,10.869,22.1466
2020-04-13 02:24:00+02:00,11.942,22.4819
2020-04-13 02:27:01+02:00,10.999,22.1872
2020-04-13 02:30:01+02:00,9.667,21.7709
2020-04-13 02:33:01+02:00,11.592,22.3725
2020-04-13 02:36:01+02:00,9.181,21.6191
2020-04-13 02:39:01+02:00,10.317,21.9741
2020-04-13 02:42:02+02:00,9.156,21.6112
2020-04-13 02:45:02+02:00,8.67,21.4594
2020-04-13 02:48:02+02:00,10.785,22.1203
2020-04-13 02:51:02+02:00,11.929,22.4778
2020-04-13 02:54:02+02:00,9.003,21.5634
